Year,Month,Day,Hour,Lat,Lon,Vmax_ms,RMW_km,B,V,category,geometry_x,geometry_y,AREA_PERIL_ID,Centro_Lon,Centro_Lat,r_km,Vc_ms,Vc_mph
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.29770657525155 16.01654401150706),67,-61.297706575251546,16.01654401150706,117.49797983343034,24.909785034646518,48.42074844747703
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.29846995238317 15.92617917337068),68,-61.298469952383165,15.926179173370675,126.88392893460214,23.52282243618164,45.72470883922997
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.29922844131843 15.83581355051644),69,-61.29922844131843,15.835813550516438,136.3649571171392,22.279090260685226,43.30708689982009
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.299982052292 15.74544714702374),70,-61.299982052292,15.745447147023745,145.9225496351048,21.159949714376417,41.13165171261075
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.19933658619734 16.5579281552696),71,-61.19933658619734,16.557928155269597,72.5277455529065,34.92024252847361,67.8795211136636
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.20017299963192 16.46757265139298),72,-61.20017299963192,16.467572651392977,79.63309520361126,32.831705700356636,63.81973030306905
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.20100419049489 16.37721633441708),73,-61.20100419049489,16.377216334417085,87.31930466428743,30.831422029383702,59.93148990592944
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.20183017007242 16.28685920840688),74,-61.20183017007242,16.286859208406884,95.44617504856944,28.966889570423284,56.307128754602495
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.2026509495677 16.19650127743434),75,-61.2026509495677,16.196501277434336,103.91038937845516,27.255879824240125,52.98119188297217
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.20346654010144 16.10614254557829),76,-61.20346654010144,16.10614254557829,112.63594487018172,25.698944738337037,49.95475219115191
